순번,기준년,기준월,행정동코드,행정동명,성별코드,성별,요일코드,요일,시간대코드,시간대,유동인구수,시간당 평균 유동인구수,데이터생성일자
15521,2021,10,3017058800,월평3동,m,남성,4,목요일,5,야간,17544.32,2506.33,20230104
15522,2021,10,3017058800,월평3동,f,여성,5,금요일,1,출근,13169.24,6584.62,20230104
15523,2021,10,3017058800,월평3동,m,남성,5,금요일,1,출근,13604.3,6802.15,20230104
15524,2021,10,3017058800,월평3동,f,여성,5,금요일,2,주간,89503.59,9944.84,20230104
15525,2021,10,3017058800,월평3동,m,남성,5,금요일,2,주간,79971.25,8885.69,20230104
15526,2021,10,3017058800,월평3동,f,여성,5,금요일,3,퇴근,26920.46,13460.23,20230104
15527,2021,10,3017058800,월평3동,m,남성,5,금요일,3,퇴근,23483.55,11741.78,20230104
15528,2021,10,3017058800,월평3동,f,여성,5,금요일,4,저녁,56473.64,14118.41,20230104
15529,2021,10,3017058800,월평3동,m,남성,5,금요일,4,저녁,52950.98,13237.75,20230104
15530,2021,10,3017058800,월평3동,f,여성,5,금요일,5,야간,19785.51,2826.5,20230104
15531,2021,10,3017058800,월평3동,m,남성,5,금요일,5,야간,21826.41,3118.06,20230104
15532,2021,10,3017058800,월평3동,f,여성,6,토요일,1,출근,11328.46,5664.23,20230104
15533,2021,10,3017058800,월평3동,m,남성,6,토요일,1,출근,12643.46,6321.73,20230104
15534,2021,10,3017058800,월평3동,f,여성,6,토요일,2,주간,82205.91,9133.99,20230104
15535,2021,10,3017058800,월평3동,m,남성,6,토요일,2,주간,83803.29,9311.48,20230104
15536,2021,10,3017058800,월평3동,f,여성,6,토요일,3,퇴근,24283.83,12141.92,20230104
15537,2021,10,3017058800,월평3동,m,남성,6,토요일,3,퇴근,23395.29,11697.65,20230104
15538,2021,10,3017058800,월평3동,f,여성,6,토요일,4,저녁,52763.82,13190.96,20230104
15539,2021,10,3017058800,월평3동,m,남성,6,토요일,4,저녁,51362.36,12840.59,20230104
15540,2021,10,3017058800,월평3동,f,여성,6,토요일,5,야간,21753.7,3107.67,20230104
15541,2021,10,3017058800,월평3동,m,남성,6,토요일,5,야간,25120.14,3588.59,20230104
15542,2021,10,3017059000,가수원동,f,여성,0,일요일,1,출근,27237.5,13618.75,20230104
15543,2021,10,3017059000,가수원동,m,남성,0,일요일,1,출근,30995.54,15497.77,20230104
15544,2021,10,3017059000,가수원동,f,여성,0,일요일,2,주간,215599.32,23955.48,20230104
15545,2021,10,3017059000,가수원동,m,남성,0,일요일,2,주간,226118.59,25124.29,20230104
15546,2021,10,3017059000,가수원동,f,여성,0,일요일,3,퇴근,58242.97,29121.49,20230104
15547,2021,10,3017059000,가수원동,m,남성,0,일요일,3,퇴근,58504.17,29252.09,20230104
15548,2021,10,3017059000,가수원동,f,여성,0,일요일,4,저녁,114743.36,28685.84,20230104
15549,2021,10,3017059000,가수원동,m,남성,0,일요일,4,저녁,110722.72,27680.68,20230104
15550,2021,10,3017059000,가수원동,f,여성,0,일요일,5,야간,53540.96,7648.71,20230104
15551,2021,10,3017059000,가수원동,m,남성,0,일요일,5,야간,62800.99,8971.57,20230104
15552,2021,10,3017059000,가수원동,f,여성,1,월요일,1,출근,25784.9,12892.45,20230104
15553,2021,10,3017059000,가수원동,m,남성,1,월요일,1,출근,26856.78,13428.39,20230104
15554,2021,10,3017059000,가수원동,f,여성,1,월요일,2,주간,198344.46,22038.27,20230104
15555,2021,10,3017059000,가수원동,m,남성,1,월요일,2,주간,187624.72,20847.19,20230104
15556,2021,10,3017059000,가수원동,f,여성,1,월요일,3,퇴근,50476.16,25238.08,20230104
15557,2021,10,3017059000,가수원동,m,남성,1,월요일,3,퇴근,48003.54,24001.77,20230104
15558,2021,10,3017059000,가수원동,f,여성,1,월요일,4,저녁,95844.12,23961.03,20230104
15559,2021,10,3017059000,가수원동,m,남성,1,월요일,4,저녁,90867.99,22717,20230104
15560,2021,10,3017059000,가수원동,f,여성,1,월요일,5,야간,43153.21,6164.75,20230104
15561,2021,10,3017059000,가수원동,m,남성,1,월요일,5,야간,47061.28,6723.04,20230104
15562,2021,10,3017059000,가수원동,f,여성,2,화요일,1,출근,27925.19,13962.6,20230104
15563,2021,10,3017059000,가수원동,m,남성,2,화요일,1,출근,26888.64,13444.32,20230104
15564,2021,10,3017059000,가수원동,f,여성,2,화요일,2,주간,213751.89,23750.21,20230104
15565,2021,10,3017059000,가수원동,m,남성,2,화요일,2,주간,189748.57,21083.18,20230104
15566,2021,10,3017059000,가수원동,f,여성,2,화요일,3,퇴근,52656.99,26328.5,20230104
15567,2021,10,3017059000,가수원동,m,남성,2,화요일,3,퇴근,48663.03,24331.52,20230104
15568,2021,10,3017059000,가수원동,f,여성,2,화요일,4,저녁,98346.45,24586.61,20230104
15569,2021,10,3017059000,가수원동,m,남성,2,화요일,4,저녁,91690.39,22922.6,20230104
15570,2021,10,3017059000,가수원동,f,여성,2,화요일,5,야간,42803.52,6114.79,20230104
15571,2021,10,3017059000,가수원동,m,남성,2,화요일,5,야간,43702.95,6243.28,20230104
15572,2021,10,3017059000,가수원동,f,여성,3,수요일,1,출근,28303.81,14151.91,20230104
15573,2021,10,3017059000,가수원동,m,남성,3,수요일,1,출근,27714.32,13857.16,20230104
15574,2021,10,3017059000,가수원동,f,여성,3,수요일,2,주간,214866.39,23874.04,20230104
15575,2021,10,3017059000,가수원동,m,남성,3,수요일,2,주간,190323.86,21147.1,20230104
15576,2021,10,3017059000,가수원동,f,여성,3,수요일,3,퇴근,52992.21,26496.11,20230104
15577,2021,10,3017059000,가수원동,m,남성,3,수요일,3,퇴근,48204.85,24102.43,20230104
15578,2021,10,3017059000,가수원동,f,여성,3,수요일,4,저녁,98904.35,24726.09,20230104
15579,2021,10,3017059000,가수원동,m,남성,3,수요일,4,저녁,91620.45,22905.11,20230104
15580,2021,10,3017059000,가수원동,f,여성,3,수요일,5,야간,42915.2,6130.74,20230104
15581,2021,10,3017059000,가수원동,m,남성,3,수요일,5,야간,43457.19,6208.17,20230104
15582,2021,10,3017059000,가수원동,f,여성,4,목요일,1,출근,28219.82,14109.91,20230104
15583,2021,10,3017059000,가수원동,m,남성,4,목요일,1,출근,27931.25,13965.63,20230104
15584,2021,10,3017059000,가수원동,f,여성,4,목요일,2,주간,215173.06,23908.12,20230104
15585,2021,10,3017059000,가수원동,m,남성,4,목요일,2,주간,191757.38,21306.38,20230104
15586,2021,10,3017059000,가수원동,f,여성,4,목요일,3,퇴근,52952.51,26476.26,20230104
15587,2021,10,3017059000,가수원동,m,남성,4,목요일,3,퇴근,47179.09,23589.55,20230104
15588,2021,10,3017059000,가수원동,f,여성,4,목요일,4,저녁,98427.87,24606.97,20230104
15589,2021,10,3017059000,가수원동,m,남성,4,목요일,4,저녁,90345.6,22586.4,20230104
15590,2021,10,3017059000,가수원동,f,여성,4,목요일,5,야간,43495.38,6213.63,20230104
15591,2021,10,3017059000,가수원동,m,남성,4,목요일,5,야간,43644.7,6234.96,20230104
15592,2021,10,3017059000,가수원동,f,여성,5,금요일,1,출근,35215.41,17607.71,20230104
15593,2021,10,3017059000,가수원동,m,남성,5,금요일,1,출근,34561.29,17280.65,20230104
15594,2021,10,3017059000,가수원동,f,여성,5,금요일,2,주간,260344,28927.11,20230104
15595,2021,10,3017059000,가수원동,m,남성,5,금요일,2,주간,236803.68,26311.52,20230104
15596,2021,10,3017059000,가수원동,f,여성,5,금요일,3,퇴근,62609.71,31304.86,20230104
15597,2021,10,3017059000,가수원동,m,남성,5,금요일,3,퇴근,58997.18,29498.59,20230104
15598,2021,10,3017059000,가수원동,f,여성,5,금요일,4,저녁,118696.41,29674.1,20230104
15599,2021,10,3017059000,가수원동,m,남성,5,금요일,4,저녁,114082.68,28520.67,20230104
15600,2021,10,3017059000,가수원동,f,여성,5,금요일,5,야간,53299.35,7614.19,20230104
15601,2021,10,3017059000,가수원동,m,남성,5,금요일,5,야간,54273.65,7753.38,20230104
15602,2021,10,3017059000,가수원동,f,여성,6,토요일,1,출근,31347.99,15674,20230104
15603,2021,10,3017059000,가수원동,m,남성,6,토요일,1,출근,33836.2,16918.1,20230104
15604,2021,10,3017059000,가수원동,f,여성,6,토요일,2,주간,232713.85,25857.1,20230104
15605,2021,10,3017059000,가수원동,m,남성,6,토요일,2,주간,235522.19,26169.13,20230104
15606,2021,10,3017059000,가수원동,f,여성,6,토요일,3,퇴근,56712.03,28356.02,20230104
15607,2021,10,3017059000,가수원동,m,남성,6,토요일,3,퇴근,57325.41,28662.71,20230104
15608,2021,10,3017059000,가수원동,f,여성,6,토요일,4,저녁,110068.35,27517.09,20230104
15609,2021,10,3017059000,가수원동,m,남성,6,토요일,4,저녁,110036.44,27509.11,20230104
15610,2021,10,3017059000,가수원동,f,여성,6,토요일,5,야간,54007.81,7715.4,20230104
15611,2021,10,3017059000,가수원동,m,남성,6,토요일,5,야간,60700.66,8671.52,20230104
15612,2021,10,3017059600,관저1동,f,여성,0,일요일,1,출근,30272.85,15136.43,20230104
15613,2021,10,3017059600,관저1동,m,남성,0,일요일,1,출근,31604.54,15802.27,20230104
15614,2021,10,3017059600,관저1동,f,여성,0,일요일,2,주간,231191.69,25687.97,20230104
15615,2021,10,3017059600,관저1동,m,남성,0,일요일,2,주간,229026.45,25447.38,20230104
15616,2021,10,3017059600,관저1동,f,여성,0,일요일,3,퇴근,62408.22,31204.11,20230104
15617,2021,10,3017059600,관저1동,m,남성,0,일요일,3,퇴근,61292.76,30646.38,20230104
15618,2021,10,3017059600,관저1동,f,여성,0,일요일,4,저녁,126331.15,31582.79,20230104
15619,2021,10,3017059600,관저1동,m,남성,0,일요일,4,저녁,120307.32,30076.83,20230104
15620,2021,10,3017059600,관저1동,f,여성,0,일요일,5,야간,59299.94,8471.42,20230104
15621,2021,10,3017059600,관저1동,m,남성,0,일요일,5,야간,64394.65,9199.24,20230104
15622,2021,10,3017059600,관저1동,f,여성,1,월요일,1,출근,29540.93,14770.47,20230104
15623,2021,10,3017059600,관저1동,m,남성,1,월요일,1,출근,26264.7,13132.35,20230104
15624,2021,10,3017059600,관저1동,f,여성,1,월요일,2,주간,211673.86,23519.32,20230104
15625,2021,10,3017059600,관저1동,m,남성,1,월요일,2,주간,175607.68,19511.97,20230104
15626,2021,10,3017059600,관저1동,f,여성,1,월요일,3,퇴근,54432.41,27216.21,20230104
15627,2021,10,3017059600,관저1동,m,남성,1,월요일,3,퇴근,48194.19,24097.1,20230104
15628,2021,10,3017059600,관저1동,f,여성,1,월요일,4,저녁,105714.59,26428.65,20230104
15629,2021,10,3017059600,관저1동,m,남성,1,월요일,4,저녁,96737.72,24184.43,20230104
15630,2021,10,3017059600,관저1동,f,여성,1,월요일,5,야간,45537.87,6505.41,20230104
15631,2021,10,3017059600,관저1동,m,남성,1,월요일,5,야간,47184.54,6740.65,20230104
15632,2021,10,3017059600,관저1동,f,여성,2,화요일,1,출근,32512.78,16256.39,20230104
15633,2021,10,3017059600,관저1동,m,남성,2,화요일,1,출근,26526.25,13263.13,20230104
15634,2021,10,3017059600,관저1동,f,여성,2,화요일,2,주간,215444.39,23938.27,20230104
15635,2021,10,3017059600,관저1동,m,남성,2,화요일,2,주간,160857.21,17873.02,20230104
15636,2021,10,3017059600,관저1동,f,여성,2,화요일,3,퇴근,54486.72,27243.36,20230104
15637,2021,10,3017059600,관저1동,m,남성,2,화요일,3,퇴근,45803.25,22901.63,20230104
15638,2021,10,3017059600,관저1동,f,여성,2,화요일,4,저녁,107247.17,26811.79,20230104
15639,2021,10,3017059600,관저1동,m,남성,2,화요일,4,저녁,96274.18,24068.55,20230104
15640,2021,10,3017059600,관저1동,f,여성,2,화요일,5,야간,44967.9,6423.99,20230104
15641,2021,10,3017059600,관저1동,m,남성,2,화요일,5,야간,42931.64,6133.09,20230104
15642,2021,10,3017059600,관저1동,f,여성,3,수요일,1,출근,32559.49,16279.75,20230104
15643,2021,10,3017059600,관저1동,m,남성,3,수요일,1,출근,26248.68,13124.34,20230104
15644,2021,10,3017059600,관저1동,f,여성,3,수요일,2,주간,216374.6,24041.62,20230104
15645,2021,10,3017059600,관저1동,m,남성,3,수요일,2,주간,160353.69,17817.08,20230104
15646,2021,10,3017059600,관저1동,f,여성,3,수요일,3,퇴근,54486.61,27243.31,20230104
15647,2021,10,3017059600,관저1동,m,남성,3,수요일,3,퇴근,46118.13,23059.07,20230104
15648,2021,10,3017059600,관저1동,f,여성,3,수요일,4,저녁,107108.15,26777.04,20230104
15649,2021,10,3017059600,관저1동,m,남성,3,수요일,4,저녁,96088.24,24022.06,20230104
15650,2021,10,3017059600,관저1동,f,여성,3,수요일,5,야간,44210.92,6315.85,20230104
15651,2021,10,3017059600,관저1동,m,남성,3,수요일,5,야간,42280.4,6040.06,20230104
15652,2021,10,3017059600,관저1동,f,여성,4,목요일,1,출근,32317.51,16158.76,20230104
15653,2021,10,3017059600,관저1동,m,남성,4,목요일,1,출근,26049.97,13024.99,20230104
15654,2021,10,3017059600,관저1동,f,여성,4,목요일,2,주간,219683.28,24409.25,20230104
15655,2021,10,3017059600,관저1동,m,남성,4,목요일,2,주간,163731.53,18192.39,20230104
15656,2021,10,3017059600,관저1동,f,여성,4,목요일,3,퇴근,54984.86,27492.43,20230104
15657,2021,10,3017059600,관저1동,m,남성,4,목요일,3,퇴근,46414.38,23207.19,20230104
15658,2021,10,3017059600,관저1동,f,여성,4,목요일,4,저녁,106602.1,26650.52,20230104
15659,2021,10,3017059600,관저1동,m,남성,4,목요일,4,저녁,95794.01,23948.5,20230104
15660,2021,10,3017059600,관저1동,f,여성,4,목요일,5,야간,44431.82,6347.4,20230104
15661,2021,10,3017059600,관저1동,m,남성,4,목요일,5,야간,41345.99,5906.57,20230104
15662,2021,10,3017059600,관저1동,f,여성,5,금요일,1,출근,40325.96,20162.98,20230104
15663,2021,10,3017059600,관저1동,m,남성,5,금요일,1,출근,32850.18,16425.09,20230104
15664,2021,10,3017059600,관저1동,f,여성,5,금요일,2,주간,269341.86,29926.87,20230104
15665,2021,10,3017059600,관저1동,m,남성,5,금요일,2,주간,207220.94,23024.55,20230104
15666,2021,10,3017059600,관저1동,f,여성,5,금요일,3,퇴근,66379.41,33189.71,20230104
15667,2021,10,3017059600,관저1동,m,남성,5,금요일,3,퇴근,57840.22,28920.11,20230104
15668,2021,10,3017059600,관저1동,f,여성,5,금요일,4,저녁,131227.42,32806.86,20230104
15669,2021,10,3017059600,관저1동,m,남성,5,금요일,4,저녁,122581.12,30645.28,20230104
15670,2021,10,3017059600,관저1동,f,여성,5,금요일,5,야간,54535.47,7790.78,20230104
15671,2021,10,3017059600,관저1동,m,남성,5,금요일,5,야간,53127.82,7589.69,20230104
15672,2021,10,3017059600,관저1동,f,여성,6,토요일,1,출근,33146.11,16573.06,20230104
15673,2021,10,3017059600,관저1동,m,남성,6,토요일,1,출근,32755.66,16377.83,20230104
15674,2021,10,3017059600,관저1동,f,여성,6,토요일,2,주간,240301.47,26700.16,20230104
15675,2021,10,3017059600,관저1동,m,남성,6,토요일,2,주간,226016.68,25112.96,20230104
15676,2021,10,3017059600,관저1동,f,여성,6,토요일,3,퇴근,60931.2,30465.6,20230104
15677,2021,10,3017059600,관저1동,m,남성,6,토요일,3,퇴근,59483.57,29741.79,20230104
15678,2021,10,3017059600,관저1동,f,여성,6,토요일,4,저녁,123910.63,30977.66,20230104
15679,2021,10,3017059600,관저1동,m,남성,6,토요일,4,저녁,118694.25,29673.56,20230104
15680,2021,10,3017059600,관저1동,f,여성,6,토요일,5,야간,58401.33,8343.05,20230104
15681,2021,10,3017059600,관저1동,m,남성,6,토요일,5,야간,61542.46,8791.78,20230104
15682,2021,10,3017059700,관저2동,f,여성,0,일요일,1,출근,47019.79,23509.9,20230104
15683,2021,10,3017059700,관저2동,m,남성,0,일요일,1,출근,50916.72,25458.36,20230104
15684,2021,10,3017059700,관저2동,f,여성,0,일요일,2,주간,371381.04,41264.56,20230104
15685,2021,10,3017059700,관저2동,m,남성,0,일요일,2,주간,367989.61,40887.74,20230104
15686,2021,10,3017059700,관저2동,f,여성,0,일요일,3,퇴근,111293.67,55646.84,20230104
15687,2021,10,3017059700,관저2동,m,남성,0,일요일,3,퇴근,110032.78,55016.39,20230104
15688,2021,10,3017059700,관저2동,f,여성,0,일요일,4,저녁,219930.07,54982.52,20230104
15689,2021,10,3017059700,관저2동,m,남성,0,일요일,4,저녁,212988.72,53247.18,20230104
15690,2021,10,3017059700,관저2동,f,여성,0,일요일,5,야간,94764.62,13537.8,20230104
15691,2021,10,3017059700,관저2동,m,남성,0,일요일,5,야간,107617.28,15373.9,20230104
15692,2021,10,3017059700,관저2동,f,여성,1,월요일,1,출근,44864.9,22432.45,20230104
15693,2021,10,3017059700,관저2동,m,남성,1,월요일,1,출근,41129.39,20564.7,20230104
15694,2021,10,3017059700,관저2동,f,여성,1,월요일,2,주간,339694.95,37743.88,20230104
15695,2021,10,3017059700,관저2동,m,남성,1,월요일,2,주간,283300.97,31477.89,20230104
15696,2021,10,3017059700,관저2동,f,여성,1,월요일,3,퇴근,96406.5,48203.25,20230104
15697,2021,10,3017059700,관저2동,m,남성,1,월요일,3,퇴근,86145.14,43072.57,20230104
15698,2021,10,3017059700,관저2동,f,여성,1,월요일,4,저녁,182685.44,45671.36,20230104
15699,2021,10,3017059700,관저2동,m,남성,1,월요일,4,저녁,170737.97,42684.49,20230104
15700,2021,10,3017059700,관저2동,f,여성,1,월요일,5,야간,73329.9,10475.7,20230104
15701,2021,10,3017059700,관저2동,m,남성,1,월요일,5,야간,77100.85,11014.41,20230104
15702,2021,10,3017059700,관저2동,f,여성,2,화요일,1,출근,49902.58,24951.29,20230104
15703,2021,10,3017059700,관저2동,m,남성,2,화요일,1,출근,41963.71,20981.86,20230104
15704,2021,10,3017059700,관저2동,f,여성,2,화요일,2,주간,354089.55,39343.28,20230104
15705,2021,10,3017059700,관저2동,m,남성,2,화요일,2,주간,263769.59,29307.73,20230104
15706,2021,10,3017059700,관저2동,f,여성,2,화요일,3,퇴근,99017.74,49508.87,20230104
15707,2021,10,3017059700,관저2동,m,남성,2,화요일,3,퇴근,83553.2,41776.6,20230104
15708,2021,10,3017059700,관저2동,f,여성,2,화요일,4,저녁,188358.04,47089.51,20230104
15709,2021,10,3017059700,관저2동,m,남성,2,화요일,4,저녁,172710.68,43177.67,20230104
15710,2021,10,3017059700,관저2동,f,여성,2,화요일,5,야간,72080.18,10297.17,20230104
15711,2021,10,3017059700,관저2동,m,남성,2,화요일,5,야간,72107.26,10301.04,20230104
15712,2021,10,3017059700,관저2동,f,여성,3,수요일,1,출근,50302.6,25151.3,20230104
15713,2021,10,3017059700,관저2동,m,남성,3,수요일,1,출근,41662.44,20831.22,20230104
15714,2021,10,3017059700,관저2동,f,여성,3,수요일,2,주간,358804.16,39867.13,20230104
15715,2021,10,3017059700,관저2동,m,남성,3,수요일,2,주간,262904.44,29211.6,20230104
