사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6788529,2022046,4418010100,44180001,충청남도 보령시1,충청남도 보령시 대천동(명문당사거리 인근),16,16,0,6,10,0,126.5968305,36.35025206,"{""type"":""Polygon"",""coordinates"":[[[126.59817795,36.35025206],[126.59815206,36.35004033],[126.59807538,36.34983674],[126.59795086,36.34964911],[126.59778329,36.34948465],[126.5975791,36.34934968],[126.59734614,36.34924939],[126.59709336,36.34918764],[126.59683048,36.34916678],[126.5965676,36.34918764],[126.59631483,36.34924939],[126.59608187,36.34934968],[126.59587767,36.34948465],[126.5957101,36.34964911],[126.59558558,36.34983674],[126.5955089,36.35004033],[126.59548301,36.35025206],[126.5955089,36.35046378],[126.59558558,36.35066737],[126.5957101,36.350855],[126.59587767,36.35101945],[126.59608187,36.35115442],[126.59631483,36.35125471],[126.5965676,36.35131646],[126.59683048,36.35133731],[126.59709336,36.35131646],[126.59734614,36.35125471],[126.5975791,36.35115442],[126.59778329,36.35101945],[126.59795086,36.350855],[126.59807538,36.35066737],[126.59815206,36.35046378],[126.59817795,36.35025206]]]}"
6788530,2022046,4418010400,44180002,충청남도 보령시2,충청남도 보령시 명천동(주공사거리 인근),13,19,0,3,16,0,126.6017409,36.34589518,"{""type"":""Polygon"",""coordinates"":[[[126.60308837,36.34589518],[126.60306247,36.34568344],[126.60298579,36.34547984],[126.60286127,36.3452922],[126.6026937,36.34512773],[126.60248951,36.34499275],[126.60225655,36.34489246],[126.60200377,36.3448307],[126.60174089,36.34480984],[126.60147801,36.3448307],[126.60122524,36.34489246],[126.60099228,36.34499275],[126.60078808,36.34512773],[126.60062051,36.3452922],[126.60049599,36.34547984],[126.60041931,36.34568344],[126.60039342,36.34589518],[126.60041931,36.34610691],[126.60049599,36.34631051],[126.60062051,36.34649815],[126.60078808,36.34666261],[126.60099228,36.34679759],[126.60122524,36.34689788],[126.60147801,36.34695964],[126.60174089,36.34698049],[126.60200377,36.34695964],[126.60225655,36.34689788],[126.60248951,36.34679759],[126.6026937,36.34666261],[126.60286127,36.34649815],[126.60298579,36.34631051],[126.60306247,36.34610691],[126.60308837,36.34589518]]]}"
6788531,2022046,4418010100,44180003,충청남도 보령시3,충청남도 보령시 대천동(대천동61435 인근),12,14,0,3,11,0,126.5917578,36.35190897,"{""type"":""Polygon"",""coordinates"":[[[126.59310523,36.35190897],[126.59307933,36.35169725],[126.59300266,36.35149367],[126.59287814,36.35130604],[126.59271056,36.35114159],[126.59250637,36.35100662],[126.59227341,36.35090633],[126.59202063,36.35084458],[126.59175775,36.35082372],[126.59149487,36.35084458],[126.5912421,36.35090633],[126.59100914,36.35100662],[126.59080495,36.35114159],[126.59063737,36.35130604],[126.59051285,36.35149367],[126.59043617,36.35169725],[126.59041028,36.35190897],[126.59043617,36.35212069],[126.59051285,36.35232428],[126.59063737,36.3525119],[126.59080495,36.35267635],[126.59100914,36.35281131],[126.5912421,36.3529116],[126.59149487,36.35297336],[126.59175775,36.35299421],[126.59202063,36.35297336],[126.59227341,36.3529116],[126.59250637,36.35281131],[126.59271056,36.35267635],[126.59287814,36.3525119],[126.59300266,36.35232428],[126.59307933,36.35212069],[126.59310523,36.35190897]]]}"
6788522,2022046,4420025300,44200001,충청남도 아산시1,충청남도 아산시 배방읍(모산사거리 인근),24,35,0,8,27,0,127.0540326,36.77684997,"{""type"":""Polygon"",""coordinates"":[[[127.05538006,36.77684997],[127.05535417,36.77663941],[127.05527749,36.77643694],[127.05515297,36.77625034],[127.0549854,36.77608679],[127.05478121,36.77595257],[127.05454825,36.77585283],[127.05429547,36.77579141],[127.05403259,36.77577067],[127.05376971,36.77579141],[127.05351693,36.77585283],[127.05328397,36.77595257],[127.05307978,36.77608679],[127.05291221,36.77625034],[127.05278769,36.77643694],[127.05271101,36.77663941],[127.05268512,36.77684997],[127.05271101,36.77706053],[127.05278769,36.77726299],[127.05291221,36.77744959],[127.05307978,36.77761314],[127.05328397,36.77774736],[127.05351693,36.7778471],[127.05376971,36.77790851],[127.05403259,36.77792925],[127.05429547,36.77790851],[127.05454825,36.7778471],[127.05478121,36.77774736],[127.0549854,36.77761314],[127.05515297,36.77744959],[127.05527749,36.77726299],[127.05535417,36.77706053],[127.05538006,36.77684997]]]}"
6788523,2022046,4420010100,44200002,충청남도 아산시2,충청남도 아산시 남동(역전삼거리 인근),22,30,0,7,23,0,127.004071,36.78136203,"{""type"":""Polygon"",""coordinates"":[[[127.00541845,36.78136203],[127.00539256,36.78115148],[127.00531588,36.78094902],[127.00519136,36.78076244],[127.00502379,36.78059889],[127.0048196,36.78046468],[127.00458664,36.78036495],[127.00433386,36.78030353],[127.00407098,36.78028279],[127.0038081,36.78030353],[127.00355533,36.78036495],[127.00332237,36.78046468],[127.00311817,36.78059889],[127.0029506,36.78076244],[127.00282608,36.78094902],[127.0027494,36.78115148],[127.00272351,36.78136203],[127.0027494,36.78157257],[127.00282608,36.78177503],[127.0029506,36.78196161],[127.00311817,36.78212515],[127.00332237,36.78225937],[127.00355533,36.7823591],[127.0038081,36.78242051],[127.00407098,36.78244125],[127.00433386,36.78242051],[127.00458664,36.7823591],[127.0048196,36.78225937],[127.00502379,36.78212515],[127.00519136,36.78196161],[127.00531588,36.78177503],[127.00539256,36.78157257],[127.00541845,36.78136203]]]}"
6788524,2022046,4420025300,44200003,충청남도 아산시3,충청남도 아산시 배방읍(이마트앞교차로서측 인근),18,25,0,7,18,0,127.1063484,36.79716495,"{""type"":""Polygon"",""coordinates"":[[[127.10769589,36.79716495],[127.10767,36.79695445],[127.10759332,36.79675203],[127.1074688,36.79656548],[127.10730123,36.79640197],[127.10709704,36.79626779],[127.10686408,36.79616807],[127.1066113,36.79610667],[127.10634842,36.79608594],[127.10608554,36.79610667],[127.10583276,36.79616807],[127.1055998,36.79626779],[127.10539561,36.79640197],[127.10522804,36.79656548],[127.10510352,36.79675203],[127.10502684,36.79695445],[127.10500095,36.79716495],[127.10502684,36.79737545],[127.10510352,36.79757787],[127.10522804,36.79776441],[127.10539561,36.79792792],[127.1055998,36.7980621],[127.10583276,36.79816181],[127.10608554,36.79822321],[127.10634842,36.79824395],[127.1066113,36.79822321],[127.10686408,36.79816181],[127.10709704,36.7980621],[127.10730123,36.79792792],[127.1074688,36.79776441],[127.10759332,36.79757787],[127.10767,36.79737545],[127.10769589,36.79716495]]]}"
6788543,2022046,4421010900,44210001,충청남도 서산시1,충청남도 서산시 예천동(예천동483 인근),11,20,0,5,10,5,126.44041,36.77226254,"{""type"":""Polygon"",""coordinates"":[[[126.44175746,36.77226254],[126.44173157,36.77205196],[126.44165489,36.77184948],[126.44153037,36.77166288],[126.4413628,36.77149931],[126.44115861,36.77136508],[126.44092565,36.77126534],[126.44067287,36.77120391],[126.44040999,36.77118317],[126.44014711,36.77120391],[126.43989433,36.77126534],[126.43966137,36.77136508],[126.43945718,36.77149931],[126.43928961,36.77166288],[126.43916509,36.77184948],[126.43908841,36.77205196],[126.43906252,36.77226254],[126.43908841,36.77247311],[126.43916509,36.77267559],[126.43928961,36.77286219],[126.43945718,36.77302575],[126.43966137,36.77315998],[126.43989433,36.77325972],[126.44014711,36.77332114],[126.44040999,36.77334188],[126.44067287,36.77332114],[126.44092565,36.77325972],[126.44115861,36.77315998],[126.4413628,36.77302575],[126.44153037,36.77286219],[126.44165489,36.77267559],[126.44173157,36.77247311],[126.44175746,36.77226254]]]}"
6788544,2022046,4421010200,44210002,충청남도 서산시2,충청남도 서산시 동문동(가나안빌딩 인근),11,13,0,3,8,2,126.4575193,36.77811865,"{""type"":""Polygon"",""coordinates"":[[[126.45886682,36.77811865],[126.45884093,36.77790809],[126.45876425,36.77770563],[126.45863973,36.77751903],[126.45847215,36.77735548],[126.45826796,36.77722126],[126.458035,36.77712152],[126.45778222,36.77706011],[126.45751935,36.77703937],[126.45725647,36.77706011],[126.45700369,36.77712152],[126.45677073,36.77722126],[126.45656654,36.77735548],[126.45639896,36.77751903],[126.45627444,36.77770563],[126.45619776,36.77790809],[126.45617187,36.77811865],[126.45619776,36.7783292],[126.45627444,36.77853167],[126.45639896,36.77871826],[126.45656654,36.7788818],[126.45677073,36.77901602],[126.45700369,36.77911576],[126.45725647,36.77917717],[126.45751935,36.77919791],[126.45778222,36.77917717],[126.458035,36.77911576],[126.45826796,36.77901602],[126.45847215,36.7788818],[126.45863973,36.77871826],[126.45876425,36.77853167],[126.45884093,36.7783292],[126.45886682,36.77811865]]]}"
6788545,2022046,4421010900,44210003,충청남도 서산시3,충청남도 서산시 예천동(공림삼거리 인근),10,18,0,3,11,4,126.4366282,36.77102484,"{""type"":""Polygon"",""coordinates"":[[[126.43797566,36.77102484],[126.43794977,36.77081426],[126.43787309,36.77061178],[126.43774857,36.77042517],[126.437581,36.7702616],[126.43737681,36.77012737],[126.43714385,36.77002762],[126.43689107,36.7699662],[126.43662819,36.76994546],[126.43636531,36.7699662],[126.43611253,36.77002762],[126.43587957,36.77012737],[126.43567538,36.7702616],[126.43550781,36.77042517],[126.43538329,36.77061178],[126.43530661,36.77081426],[126.43528072,36.77102484],[126.43530661,36.77123541],[126.43538329,36.77143789],[126.43550781,36.7716245],[126.43567538,36.77178806],[126.43587957,36.7719223],[126.43611253,36.77202204],[126.43636531,36.77208346],[126.43662819,36.7721042],[126.43689107,36.77208346],[126.43714385,36.77202204],[126.43737681,36.7719223],[126.437581,36.77178806],[126.43774857,36.7716245],[126.43787309,36.77143789],[126.43794977,36.77123541],[126.43797566,36.77102484]]]}"
6788565,2022046,4423010900,44230001,충청남도 논산시1,충청남도 논산시 내동(백제병원후문삼거리 인근),7,9,0,2,7,0,127.0944835,36.19156574,"{""type"":""Polygon"",""coordinates"":[[[127.09583095,36.19156574],[127.09580506,36.19135359],[127.09572838,36.19114959],[127.09560386,36.19096157],[127.09543629,36.19079678],[127.0952321,36.19066154],[127.09499914,36.19056104],[127.09474636,36.19049916],[127.09448348,36.19047826],[127.0942206,36.19049916],[127.09396783,36.19056104],[127.09373487,36.19066154],[127.09353067,36.19079678],[127.0933631,36.19096157],[127.09323858,36.19114959],[127.0931619,36.19135359],[127.09313601,36.19156574],[127.0931619,36.1917779],[127.09323858,36.1919819],[127.0933631,36.19216991],[127.09353067,36.1923347],[127.09373487,36.19246994],[127.09396783,36.19257043],[127.0942206,36.19263232],[127.09448348,36.19265321],[127.09474636,36.19263232],[127.09499914,36.19257043],[127.0952321,36.19246994],[127.09543629,36.1923347],[127.09560386,36.19216991],[127.09572838,36.1919819],[127.09580506,36.1917779],[127.09583095,36.19156574]]]}"
6788564,2022046,4423010500,44230002,충청남도 논산시2,충청남도 논산시 취암동(논산오거리 인근),7,7,0,2,5,0,127.0866811,36.20256392,"{""type"":""Polygon"",""coordinates"":[[[127.08802853,36.20256392],[127.08800264,36.20235179],[127.08792596,36.20214782],[127.08780144,36.20195983],[127.08763386,36.20179506],[127.08742967,36.20165984],[127.08719671,36.20155936],[127.08694394,36.20149748],[127.08668106,36.20147659],[127.08641818,36.20149748],[127.0861654,36.20155936],[127.08593244,36.20165984],[127.08572825,36.20179506],[127.08556067,36.20195983],[127.08543615,36.20214782],[127.08535948,36.20235179],[127.08533358,36.20256392],[127.08535948,36.20277604],[127.08543615,36.20298002],[127.08556067,36.203168],[127.08572825,36.20333277],[127.08593244,36.20346799],[127.0861654,36.20356847],[127.08641818,36.20363034],[127.08668106,36.20365123],[127.08694394,36.20363034],[127.08719671,36.20356847],[127.08742967,36.20346799],[127.08763386,36.20333277],[127.08780144,36.203168],[127.08792596,36.20298002],[127.08800264,36.20277604],[127.08802853,36.20256392]]]}"
6788566,2022046,4423010200,44230003,충청남도 논산시3,충청남도 논산시 반월동(반월동191 인근),6,7,0,4,3,0,127.0847096,36.20474159,"{""type"":""Polygon"",""coordinates"":[[[127.08605709,36.20474159],[127.0860312,36.20452947],[127.08595452,36.2043255],[127.08583,36.20413752],[127.08566242,36.20397276],[127.08545823,36.20383754],[127.08522527,36.20373706],[127.0849725,36.20367518],[127.08470962,36.20365429],[127.08444674,36.20367518],[127.08419396,36.20373706],[127.083961,36.20383754],[127.08375681,36.20397276],[127.08358923,36.20413752],[127.08346471,36.2043255],[127.08338804,36.20452947],[127.08336214,36.20474159],[127.08338804,36.20495371],[127.08346471,36.20515768],[127.08358923,36.20534566],[127.08375681,36.20551042],[127.083961,36.20564564],[127.08419396,36.20574611],[127.08444674,36.20580798],[127.08470962,36.20582888],[127.0849725,36.20580798],[127.08522527,36.20574611],[127.08545823,36.20564564],[127.08566242,36.20551042],[127.08583,36.20534566],[127.08595452,36.20515768],[127.0860312,36.20495371],[127.08605709,36.20474159]]]}"
6788613,2022046,4425031500,44250001,충청남도 계룡시1,충청남도 계룡시 엄사면(엄사리1613 인근),3,5,0,0,5,0,127.2448259,36.28877896,"{""type"":""Polygon"",""coordinates"":[[[127.24617336,36.28877896],[127.24614747,36.28856707],[127.24607079,36.28836332],[127.24594627,36.28817554],[127.24577869,36.28801095],[127.2455745,36.28787588],[127.24534154,36.28777551],[127.24508877,36.2877137],[127.24482589,36.28769283],[127.24456301,36.2877137],[127.24431023,36.28777551],[127.24407727,36.28787588],[127.24387308,36.28801095],[127.2437055,36.28817554],[127.24358098,36.28836332],[127.24350431,36.28856707],[127.24347841,36.28877896],[127.24350431,36.28899085],[127.24358098,36.2891946],[127.2437055,36.28938238],[127.24387308,36.28954696],[127.24407727,36.28968204],[127.24431023,36.2897824],[127.24456301,36.28984421],[127.24482589,36.28986508],[127.24508877,36.28984421],[127.24534154,36.2897824],[127.2455745,36.28968204],[127.24577869,36.28954696],[127.24594627,36.28938238],[127.24607079,36.2891946],[127.24614747,36.28899085],[127.24617336,36.28877896]]]}"
6788606,2022046,4427010100,44270001,충청남도 당진시1,충청남도 당진시 우두동(당진중앙도서관앞 인근),23,34,1,3,30,0,126.632599,36.90037181,"{""type"":""Polygon"",""coordinates"":[[[126.63394652,36.90037181],[126.63392062,36.90016159],[126.63384395,36.89995945],[126.63371943,36.89977315],[126.63355185,36.89960986],[126.63334766,36.89947585],[126.6331147,36.89937628],[126.63286192,36.89931496],[126.63259904,36.89929425],[126.63233616,36.89931496],[126.63208339,36.89937628],[126.63185043,36.89947585],[126.63164624,36.89960986],[126.63147866,36.89977315],[126.63135414,36.89995945],[126.63127746,36.90016159],[126.63125157,36.90037181],[126.63127746,36.90058203],[126.63135414,36.90078417],[126.63147866,36.90097046],[126.63164624,36.90113375],[126.63185043,36.90126775],[126.63208339,36.90136733],[126.63233616,36.90142864],[126.63259904,36.90144935],[126.63286192,36.90142864],[126.6331147,36.90136733],[126.63334766,36.90126775],[126.63355185,36.90113375],[126.63371943,36.90097046],[126.63384395,36.90078417],[126.63392062,36.90058203],[126.63394652,36.90037181]]]}"
6788607,2022046,4427010100,44270002,충청남도 당진시2,충청남도 당진시 읍내동(읍내동45120 인근),14,23,0,3,20,0,126.6280656,36.89832617,"{""type"":""Polygon"",""coordinates"":[[[126.62941303,36.89832617],[126.62938714,36.89811594],[126.62931046,36.89791379],[126.62918594,36.89772749],[126.62901837,36.8975642],[126.62881418,36.89743019],[126.62858122,36.89733061],[126.62832844,36.89726929],[126.62806556,36.89724858],[126.62780268,36.89726929],[126.62754991,36.89733061],[126.62731695,36.89743019],[126.62711275,36.8975642],[126.62694518,36.89772749],[126.62682066,36.89791379],[126.62674398,36.89811594],[126.62671809,36.89832617],[126.62674398,36.89853639],[126.62682066,36.89873854],[126.62694518,36.89892483],[126.62711275,36.89908812],[126.62731695,36.89922213],[126.62754991,36.89932171],[126.62780268,36.89938303],[126.62806556,36.89940374],[126.62832844,36.89938303],[126.62858122,36.89932171],[126.62881418,36.89922213],[126.62901837,36.89908812],[126.62918594,36.89892483],[126.62931046,36.89873854],[126.62938714,36.89853639],[126.62941303,36.89832617]]]}"
6788608,2022046,4427025300,44270003,충청남도 당진시3,충청남도 당진시 송악읍(한진교차로 인근),10,13,0,3,10,0,126.7720811,36.95806268,"{""type"":""Polygon"",""coordinates"":[[[126.77342855,36.95806268],[126.77340266,36.95785262],[126.77332598,36.95765063],[126.77320146,36.95746448],[126.77303388,36.95730131],[126.77282969,36.9571674],[126.77259673,36.9570679],[126.77234395,36.95700663],[126.77208107,36.95698594],[126.7718182,36.95700663],[126.77156542,36.9570679],[126.77133246,36.9571674],[126.77112827,36.95730131],[126.77096069,36.95746448],[126.77083617,36.95765063],[126.77075949,36.95785262],[126.7707336,36.95806268],[126.77075949,36.95827274],[126.77083617,36.95847473],[126.77096069,36.95866088],[126.77112827,36.95882404],[126.77133246,36.95895794],[126.77156542,36.95905744],[126.7718182,36.95911872],[126.77208107,36.9591394],[126.77234395,36.95911872],[126.77259673,36.95905744],[126.77282969,36.95895794],[126.77303388,36.95882404],[126.77320146,36.95866088],[126.77332598,36.95847473],[126.77340266,36.95827274],[126.77342855,36.95806268]]]}"
